zip_code,year,quarter,foreclosure_notices
21728,2025,4,0
21728,2026,1,1
21733,2022,3,6
21733,2022,4,3
21733,2023,1,6
21733,2023,2,1
21733,2023,3,1
21733,2023,4,3
21733,2024,1,3
21733,2024,2,5
21733,2024,3,8
21733,2024,4,5
21733,2025,1,4
21733,2025,2,2
21733,2025,3,7
21733,2025,4,6
21733,2026,1,1
21734,2022,3,1
21734,2022,4,1
21734,2023,1,1
21734,2023,2,0
21734,2023,3,3
21734,2023,4,0
21734,2024,1,3
21734,2024,2,2
21734,2024,3,2
21734,2024,4,0
21734,2025,1,2
21734,2025,2,0
21734,2025,3,3
21734,2025,4,1
21734,2026,1,8
21737,2022,3,0
21737,2022,4,0
21737,2023,1,0
21737,2023,2,1
21737,2023,3,0
21737,2023,4,1
21737,2024,1,0
21737,2024,2,1
21737,2024,3,1
21737,2024,4,0
21737,2025,1,0
21737,2025,2,2
21737,2025,3,1
21737,2025,4,1
21737,2026,1,1
21738,2022,3,2
21738,2022,4,0
21738,2023,1,0
21738,2023,2,1
21738,2023,3,4
21738,2023,4,0
21738,2024,1,0
21738,2024,2,1
21738,2024,3,1
21738,2024,4,1
21738,2025,1,1
21738,2025,2,2
21738,2025,3,1
21738,2025,4,0
21738,2026,1,1
21740,2022,3,158
21740,2022,4,159
21740,2023,1,165
21740,2023,2,171
21740,2023,3,207
21740,2023,4,190
21740,2024,1,209
21740,2024,2,197
21740,2024,3,222
21740,2024,4,210
21740,2025,1,257
21740,2025,2,225
21740,2025,3,246
21740,2025,4,244
21740,2026,1,177
21742,2022,3,47
21742,2022,4,57
21742,2023,1,68
21742,2023,2,55
21742,2023,3,67
21742,2023,4,73
21742,2024,1,65
21742,2024,2,67
21742,2024,3,76
21742,2024,4,79
21742,2025,1,109
21742,2025,2,81
21742,2025,3,114
21742,2025,4,106
21742,2026,1,94
21744,2022,3,0
21744,2022,4,0
21744,2023,1,0
21744,2023,2,0
21744,2023,3,0
21744,2023,4,0
21744,2024,1,0
21744,2024,2,0
21744,2024,3,0
21744,2024,4,0
21744,2025,1,0
21744,2025,2,0
21744,2025,3,0
21744,2025,4,0
21744,2026,1,0
21746,2022,3,0
21746,2022,4,0
21746,2023,1,0
21746,2023,2,0
21746,2023,3,0
21746,2023,4,0
21746,2024,1,0
21746,2024,2,0
21746,2024,3,0
21746,2024,4,0
21746,2025,1,0
21746,2025,2,0
21746,2025,3,0
21746,2025,4,0
21746,2026,1,0
21750,2022,3,7
21750,2022,4,8
21750,2023,1,19
21750,2023,2,9
21750,2023,3,8
21750,2023,4,13
21750,2024,1,18
21750,2024,2,17
21750,2024,3,20
21750,2024,4,16
21750,2025,1,19
21750,2025,2,21
21750,2025,3,22
21750,2025,4,24
21750,2026,1,13
21754,2022,3,10
21754,2022,4,13
21754,2023,1,17
21754,2023,2,11
21754,2023,3,10
21754,2023,4,12
21754,2024,1,14
21754,2024,2,18
21754,2024,3,15
21754,2024,4,24
21754,2025,1,15
21754,2025,2,17
21754,2025,3,25
21754,2025,4,18
21754,2026,1,13
21755,2022,3,10
21755,2022,4,8
21755,2023,1,8
21755,2023,2,16
21755,2023,3,9
21755,2023,4,4
21755,2024,1,8
21755,2024,2,15
21755,2024,3,12
21755,2024,4,11
21755,2025,1,13
21755,2025,2,9
21755,2025,3,12
21755,2025,4,18
21755,2026,1,8
21756,2022,3,12
21756,2022,4,14
21756,2023,1,11
21756,2023,2,9
21756,2023,3,7
21756,2023,4,17
21756,2024,1,18
21756,2024,2,16
21756,2024,3,15
21756,2024,4,12
21756,2025,1,19
21756,2025,2,10
21756,2025,3,14
21756,2025,4,10
21756,2026,1,7
21757,2022,3,5
21757,2022,4,7
21757,2023,1,7
21757,2023,2,1
21757,2023,3,8
21757,2023,4,6
21757,2024,1,6
21757,2024,2,9
21757,2024,3,2
21757,2024,4,2
21757,2025,1,5
21757,2025,2,8
21757,2025,3,14
21757,2025,4,6
21757,2026,1,9
21758,2022,3,20
21758,2022,4,17
21758,2023,1,13
21758,2023,2,16
21758,2023,3,17
21758,2023,4,16
21758,2024,1,16
21758,2024,2,12
21758,2024,3,15
21758,2024,4,10
21758,2025,1,14
21758,2025,2,22
21758,2025,3,13
21758,2025,4,16
21758,2026,1,13
21759,2022,3,0
21759,2022,4,0
21759,2023,1,0
21759,2023,2,0
21759,2023,3,0
21759,2023,4,0
21759,2024,1,0
21759,2024,2,1
21759,2024,3,0
21759,2024,4,0
21759,2025,1,0
21759,2025,2,0
21759,2025,3,0
21759,2025,4,0
21759,2026,1,0
21760,2022,3,0
21760,2022,4,0
21760,2023,1,0
21760,2023,2,0
21760,2023,3,0
21760,2023,4,0
21760,2024,1,0
21760,2024,2,0
21760,2024,3,0
21760,2024,4,0
21760,2025,1,0
21760,2025,2,0
21760,2025,3,0
21760,2025,4,0
21760,2026,1,0
21762,2022,3,0
21762,2022,4,3
21762,2023,1,0
21762,2023,2,0
21762,2023,3,0
21762,2023,4,0
21762,2024,1,0
21762,2024,2,1
21762,2024,3,0
21762,2024,4,0
21762,2025,1,0
21762,2025,2,2
21762,2025,3,0
21762,2025,4,4
21762,2026,1,4
21764,2022,3,0
21764,2022,4,0
21764,2023,1,0
21764,2023,2,0
21764,2023,3,0
21764,2023,4,0
21764,2024,1,0
21764,2024,2,0
21764,2024,3,1
21764,2024,4,0
21764,2025,1,0
21764,2025,2,0
21764,2025,3,1
21764,2025,4,1
21764,2026,1,0
21765,2022,3,0
21765,2022,4,0
21765,2023,1,0
21765,2023,2,0
21765,2023,3,0
21765,2023,4,0
21765,2024,1,0
21765,2024,2,2
21765,2024,3,2
21765,2024,4,1
21765,2025,1,2
21765,2025,2,2
21765,2025,3,0
21765,2025,4,2
21765,2026,1,0
21766,2022,3,2
21766,2022,4,0
21766,2023,1,3
21766,2023,2,1
21766,2023,3,2
21766,2023,4,1
21766,2024,1,0
21766,2024,2,0
21766,2024,3,0
21766,2024,4,2
21766,2025,1,1
21766,2025,2,1
21766,2025,3,3
21766,2025,4,1
21766,2026,1,0
21767,2022,3,1
21767,2022,4,3
21767,2023,1,6
21767,2023,2,3
21767,2023,3,4
21767,2023,4,4
21767,2024,1,1
21767,2024,2,3
21767,2024,3,3
21767,2024,4,5
21767,2025,1,2
21767,2025,2,7
21767,2025,3,7
21767,2025,4,4
21767,2026,1,2
21769,2022,3,12
21769,2022,4,18
21769,2023,1,21
21769,2023,2,15
21769,2023,3,18
21769,2023,4,11
21769,2024,1,18
21769,2024,2,18
21769,2024,3,24
21769,2024,4,30
21769,2025,1,21
21769,2025,2,21
21769,2025,3,24
21769,2025,4,26
21769,2026,1,24
21770,2022,3,14
21770,2022,4,9
21770,2023,1,14
21770,2023,2,9
21770,2023,3,12
21770,2023,4,8
21770,2024,1,13
21770,2024,2,14
21770,2024,3,16
21770,2024,4,14
21770,2025,1,23
21770,2025,2,16
21770,2025,3,9
21770,2025,4,21
21770,2026,1,16
21771,2022,3,42
21771,2022,4,46
21771,2023,1,60
21771,2023,2,42
21771,2023,3,39
21771,2023,4,43
21771,2024,1,57
21771,2024,2,38
21771,2024,3,53
21771,2024,4,45
21771,2025,1,64
21771,2025,2,67
21771,2025,3,63
21771,2025,4,75
21771,2026,1,61
21773,2022,3,5
21773,2022,4,11
21773,2023,1,2
21773,2023,2,3
21773,2023,3,8
21773,2023,4,4
21773,2024,1,8
21773,2024,2,4
21773,2024,3,8
21773,2024,4,6
21773,2025,1,8
21773,2025,2,11
21773,2025,3,5
21773,2025,4,5
21773,2026,1,7
21774,2022,3,30
21774,2022,4,41
21774,2023,1,42
21774,2023,2,26
21774,2023,3,30
21774,2023,4,30
21774,2024,1,42
21774,2024,2,28
21774,2024,3,34
21774,2024,4,45
21774,2025,1,49
21774,2025,2,33
21774,2025,3,37
21774,2025,4,48
21774,2026,1,38
21776,2022,3,9
21776,2022,4,14
21776,2023,1,17
21776,2023,2,12
21776,2023,3,9
21776,2023,4,4
21776,2024,1,15
21776,2024,2,12
21776,2024,3,14
21776,2024,4,9
21776,2025,1,9
21776,2025,2,10
21776,2025,3,17
21776,2025,4,14
21776,2026,1,13
21777,2022,3,5
21777,2022,4,1
21777,2023,1,2
21777,2023,2,5
21777,2023,3,2
21777,2023,4,0
21777,2024,1,6
21777,2024,2,4
21777,2024,3,1
21777,2024,4,0
21777,2025,1,1
21777,2025,2,4
21777,2025,3,4
21777,2025,4,2
21777,2026,1,1
21778,2022,3,1
21778,2022,4,3
21778,2023,1,2
21778,2023,2,2
21778,2023,3,1
21778,2023,4,0
21778,2024,1,2
21778,2024,2,0
21778,2024,3,0
21778,2024,4,1
21778,2025,1,0
21778,2025,2,2
21778,2025,3,1
21778,2025,4,0
21778,2026,1,1
21779,2022,3,4
21779,2022,4,2
21779,2023,1,4
21779,2023,2,1
21779,2023,3,3
21779,2023,4,3
21779,2024,1,2
21779,2024,2,0
21779,2024,3,2
21779,2024,4,1
21779,2025,1,0
21779,2025,2,1
21779,2025,3,1
21779,2025,4,0
21779,2026,1,1
21780,2022,3,2
21780,2022,4,2
21780,2023,1,1
21780,2023,2,5
21780,2023,3,2
21780,2023,4,1
21780,2024,1,3
21780,2024,2,1
21780,2024,3,2
21780,2024,4,0
21780,2025,1,4
21780,2025,2,2
21780,2025,3,3
21780,2025,4,2
21780,2026,1,8
21782,2022,3,13
21782,2022,4,21
21782,2023,1,12
21782,2023,2,9
21782,2023,3,14
21782,2023,4,13
21782,2024,1,31
21782,2024,2,14
21782,2024,3,20
21782,2024,4,15
21782,2025,1,17
21782,2025,2,19
21782,2025,3,26
21782,2025,4,25
21782,2026,1,15
21783,2022,3,15
21783,2022,4,25
21783,2023,1,24
21783,2023,2,15
21783,2023,3,24
21783,2023,4,30
21783,2024,1,23
21783,2024,2,23
21783,2024,3,27
21783,2024,4,29
21783,2025,1,38
21783,2025,2,41
21783,2025,3,36
21783,2025,4,31
21783,2026,1,23
21784,2022,3,60
21784,2022,4,63
21784,2023,1,53
21784,2023,2,61
21784,2023,3,62
21784,2023,4,58
21784,2024,1,61
21784,2024,2,64
21784,2024,3,62
21784,2024,4,66
21784,2025,1,75
21784,2025,2,63
21784,2025,3,71
21784,2025,4,75
21784,2026,1,72
21787,2022,3,33
21787,2022,4,37
21787,2023,1,50
21787,2023,2,29
21787,2023,3,53
21787,2023,4,46
21787,2024,1,58
21787,2024,2,49
21787,2024,3,58
21787,2024,4,56
21787,2025,1,75
21787,2025,2,70
21787,2025,3,78
21787,2025,4,70
21787,2026,1,35
21788,2022,3,26
21788,2022,4,23
21788,2023,1,45
21788,2023,2,24
21788,2023,3,27
21788,2023,4,35
21788,2024,1,32
21788,2024,2,32
21788,2024,3,29
21788,2024,4,34
21788,2025,1,36
21788,2025,2,30
21788,2025,3,41
21788,2025,4,40
21788,2026,1,40
21790,2022,3,0
21790,2022,4,0
21790,2023,1,0
21790,2023,2,0
21790,2023,3,0
21790,2023,4,0
21790,2024,1,1
21790,2024,2,1
21790,2024,3,1
21790,2024,4,0
21790,2025,1,0
21790,2025,2,0
21790,2025,3,0
21790,2025,4,0
21790,2026,1,2
21791,2022,3,15
21791,2022,4,16
21791,2023,1,13
21791,2023,2,9
21791,2023,3,13
21791,2023,4,5
21791,2024,1,6
21791,2024,2,9
21791,2024,3,11
21791,2024,4,7
21791,2025,1,13
21791,2025,2,11
21791,2025,3,8
21791,2025,4,12
21791,2026,1,9
21793,2022,3,27
21793,2022,4,31
21793,2023,1,29
21793,2023,2,14
21793,2023,3,31
21793,2023,4,26
21793,2024,1,21
21793,2024,2,26
21793,2024,3,21
21793,2024,4,30
21793,2025,1,43
21793,2025,2,27
21793,2025,3,37
21793,2025,4,37
21793,2026,1,27
21794,2022,3,4
21794,2022,4,5
21794,2023,1,5
21794,2023,2,5
21794,2023,3,7
21794,2023,4,5
21794,2024,1,5
21794,2024,2,4
21794,2024,3,1
21794,2024,4,4
21794,2025,1,3
21794,2025,2,5
21794,2025,3,5
21794,2025,4,8
21794,2026,1,4
21795,2022,3,15
21795,2022,4,14
21795,2023,1,8
21795,2023,2,19
21795,2023,3,17
21795,2023,4,17
21795,2024,1,26
21795,2024,2,17
21795,2024,3,25
21795,2024,4,30
21795,2025,1,42
21795,2025,2,16
21795,2025,3,21
21795,2025,4,22
21795,2026,1,23
21797,2022,3,11
21797,2022,4,15
21797,2023,1,15
21797,2023,2,7
21797,2023,3,12
21797,2023,4,14
21797,2024,1,13
21797,2024,2,10
21797,2024,3,12
21797,2024,4,12
21797,2025,1,13
21797,2025,2,13
21797,2025,3,14
21797,2025,4,12
21797,2026,1,7
21798,2022,3,1
21798,2022,4,1
21798,2023,1,4
21798,2023,2,5
21798,2023,3,3
21798,2023,4,1
21798,2024,1,1
21798,2024,2,4
21798,2024,3,3
21798,2024,4,2
21798,2025,1,4
21798,2025,2,7
21798,2025,3,8
21798,2025,4,5
21798,2026,1,7
21801,2022,3,59
21801,2022,4,52
21801,2023,1,77
21801,2023,2,82
21801,2023,3,67
21801,2023,4,79
21801,2024,1,71
21801,2024,2,79
21801,2024,3,94
21801,2024,4,86
21801,2025,1,83
21801,2025,2,97
21801,2025,3,102
21801,2025,4,103
21801,2026,1,72
21802,2022,3,0
21802,2022,4,0
21802,2023,1,0
21802,2023,2,0
21802,2023,3,0
21802,2023,4,0
21802,2024,1,0
21802,2024,2,0
21802,2024,3,0
21802,2024,4,0
21802,2025,1,0
21802,2025,2,0
21802,2025,3,0
21802,2025,4,0
21802,2026,1,0
21804,2022,3,67
21804,2022,4,92
21804,2023,1,83
21804,2023,2,71
21804,2023,3,91
21804,2023,4,66
21804,2024,1,101
21804,2024,2,76
21804,2024,3,90
21804,2024,4,79
21804,2025,1,94
21804,2025,2,78
21804,2025,3,92
21804,2025,4,116
21804,2026,1,77
21811,2022,3,45
21811,2022,4,34
21811,2023,1,47
21811,2023,2,47
21811,2023,3,43
21811,2023,4,46
21811,2024,1,58
21811,2024,2,55
21811,2024,3,39
21811,2024,4,58
21811,2025,1,67
21811,2025,2,66
21811,2025,3,52
21811,2025,4,71
21811,2026,1,45
21812,2022,3,0
21812,2022,4,0
21812,2023,1,0
21812,2023,2,0
21812,2023,3,0
21812,2023,4,0
21812,2024,1,0
21812,2024,2,0
21812,2024,3,1
21812,2024,4,0
21812,2025,1,1
21812,2025,2,0
21812,2025,3,0
21812,2025,4,1
21812,2026,1,0
21813,2022,3,7
21813,2022,4,2
21813,2023,1,3
21813,2023,2,2
21813,2023,3,2
21813,2023,4,1
21813,2024,1,3
21813,2024,2,22
21813,2024,3,3
21813,2024,4,6
21813,2025,1,1
21813,2025,2,2
21813,2025,3,3
21813,2025,4,1
21813,2026,1,4
21814,2022,3,2
21814,2022,4,3
21814,2023,1,2
21814,2023,2,2
21814,2023,3,2
21814,2023,4,4
21814,2024,1,2
21814,2024,2,3
21814,2024,3,1
21814,2024,4,1
21814,2025,1,1
21814,2025,2,1
21814,2025,3,0
21814,2025,4,0
21814,2026,1,0
21817,2022,3,21
21817,2022,4,20
21817,2023,1,15
21817,2023,2,21
21817,2023,3,12
21817,2023,4,16
21817,2024,1,19
21817,2024,2,17
21817,2024,3,18
21817,2024,4,12
21817,2025,1,20
21817,2025,2,11
21817,2025,3,21
21817,2025,4,22
21817,2026,1,18
21821,2022,3,2
21821,2022,4,2
21821,2023,1,4
21821,2023,2,6
21821,2023,3,1
21821,2023,4,2
21821,2024,1,3
21821,2024,2,0
21821,2024,3,2
21821,2024,4,1
21821,2025,1,3
21821,2025,2,2
21821,2025,3,3
21821,2025,4,4
21821,2026,1,5
21822,2022,3,6
21822,2022,4,10
21822,2023,1,6
21822,2023,2,6
21822,2023,3,8
21822,2023,4,5
21822,2024,1,8
21822,2024,2,9
21822,2024,3,7
21822,2024,4,8
21822,2025,1,10
21822,2025,2,5
21822,2025,3,7
21822,2025,4,11
21822,2026,1,11
21824,2022,3,0
21824,2022,4,0
21824,2023,1,0
21824,2023,2,1
21824,2023,3,0
21824,2023,4,0
21824,2024,1,0
21824,2024,2,0
21824,2024,3,0
21824,2024,4,0
21824,2025,1,0
21824,2025,2,0
21824,2025,3,0
21824,2025,4,0
21824,2026,1,0
21826,2022,3,10
21826,2022,4,11
21826,2023,1,9
21826,2023,2,13
21826,2023,3,12
21826,2023,4,21
21826,2024,1,28
21826,2024,2,13
21826,2024,3,25
21826,2024,4,23
21826,2025,1,29
21826,2025,2,25
21826,2025,3,33
21826,2025,4,29
21826,2026,1,24
21829,2022,3,2
21829,2022,4,2
21829,2023,1,1
21829,2023,2,3
21829,2023,3,2
21829,2023,4,1
21829,2024,1,3
21829,2024,2,7
21829,2024,3,3
21829,2024,4,5
21829,2025,1,3
21829,2025,2,3
21829,2025,3,1
21829,2025,4,2
21829,2026,1,1
21830,2022,3,7
21830,2022,4,10
21830,2023,1,11
21830,2023,2,22
21830,2023,3,8
21830,2023,4,12
21830,2024,1,19
21830,2024,2,11
21830,2024,3,19
21830,2024,4,18
21830,2025,1,12
21830,2025,2,18
21830,2025,3,14
21830,2025,4,17
21830,2026,1,16
21835,2022,3,0
21835,2022,4,0
21835,2023,1,0
21835,2023,2,0
21835,2023,3,1
21835,2023,4,0
21835,2024,1,0
21835,2024,2,0
21835,2024,3,0
21835,2024,4,0
21835,2025,1,0
21835,2025,2,0
21835,2025,3,1
21835,2025,4,0
21835,2026,1,0
21837,2022,3,11
21837,2022,4,8
21837,2023,1,10
21837,2023,2,4
21837,2023,3,11
21837,2023,4,13
21837,2024,1,12
21837,2024,2,14
21837,2024,3,13
21837,2024,4,4
21837,2025,1,11
21837,2025,2,16
21837,2025,3,13
21837,2025,4,18
21837,2026,1,9
21838,2022,3,5
21838,2022,4,5
21838,2023,1,6
21838,2023,2,1
21838,2023,3,5
21838,2023,4,5
21838,2024,1,6
21838,2024,2,3
21838,2024,3,11
21838,2024,4,7
21838,2025,1,5
21838,2025,2,8
21838,2025,3,9
21838,2025,4,9
21838,2026,1,6
21840,2022,3,0
21840,2022,4,1
21840,2023,1,2
21840,2023,2,3
21840,2023,3,2
21840,2023,4,2
21840,2024,1,2
21840,2024,2,1
21840,2024,3,1
21840,2024,4,1
21840,2025,1,1
21840,2025,2,3
21840,2025,3,0
21840,2025,4,0
21840,2026,1,1
21841,2022,3,2
21841,2022,4,0
21841,2023,1,3
21841,2023,2,1
21841,2023,3,3
21841,2023,4,1
21841,2024,1,4
21841,2024,2,2
21841,2024,3,3
21841,2024,4,4
21841,2025,1,6
21841,2025,2,2
21841,2025,3,2
21841,2025,4,5
21841,2026,1,1
21842,2022,3,43
21842,2022,4,42
21842,2023,1,41
21842,2023,2,34
21842,2023,3,34
21842,2023,4,31
21842,2024,1,44
21842,2024,2,66
21842,2024,3,28
21842,2024,4,38
21842,2025,1,47
21842,2025,2,60
21842,2025,3,58
21842,2025,4,74
21842,2026,1,48
21843,2022,3,0
21843,2022,4,0
21843,2023,1,0
21843,2023,2,0
21843,2023,3,0
21843,2023,4,0
21843,2024,1,0
21843,2024,2,0
21843,2024,3,0
21843,2024,4,0
21843,2025,1,0
21843,2025,2,0
21843,2025,3,0
21843,2025,4,0
21843,2026,1,0
21849,2022,3,5
21849,2022,4,8
21849,2023,1,1
21849,2023,2,6
21849,2023,3,6
21849,2023,4,10
21849,2024,1,9
21849,2024,2,11
21849,2024,3,14
21849,2024,4,10
21849,2025,1,10
21849,2025,2,8
21849,2025,3,7
21849,2025,4,10
21849,2026,1,1
21850,2022,3,7
21850,2022,4,12
21850,2023,1,11
21850,2023,2,20
21850,2023,3,17
21850,2023,4,15
21850,2024,1,14
21850,2024,2,14
21850,2024,3,8
21850,2024,4,9
21850,2025,1,15
21850,2025,2,22
21850,2025,3,13
21850,2025,4,22
21850,2026,1,14
21851,2022,3,11
21851,2022,4,21
21851,2023,1,23
21851,2023,2,18
21851,2023,3,29
21851,2023,4,22
21851,2024,1,24
21851,2024,2,14
21851,2024,3,26
21851,2024,4,34
21851,2025,1,34
21851,2025,2,34
21851,2025,3,40
21851,2025,4,27
21851,2026,1,15
21853,2022,3,17
21853,2022,4,22
21853,2023,1,28
21853,2023,2,22
21853,2023,3,31
21853,2023,4,27
21853,2024,1,30
21853,2024,2,23
21853,2024,3,31
21853,2024,4,29
21853,2025,1,34
21853,2025,2,43
21853,2025,3,35
21853,2025,4,42
21853,2026,1,29
21856,2022,3,1
21856,2022,4,1
21856,2023,1,3
21856,2023,2,2
21856,2023,3,2
21856,2023,4,1
21856,2024,1,4
21856,2024,2,0
21856,2024,3,1
21856,2024,4,4
21856,2025,1,1
21856,2025,2,0
21856,2025,3,5
21856,2025,4,3
21856,2026,1,3
21861,2022,3,2
21861,2022,4,5
21861,2023,1,4
21861,2023,2,5
21861,2023,3,4
21861,2023,4,9
21861,2024,1,7
21861,2024,2,5
21861,2024,3,9
21861,2024,4,5
21861,2025,1,11
21861,2025,2,2
21861,2025,3,7
21861,2025,4,7
21861,2026,1,6
21862,2022,3,0
21862,2022,4,0
21862,2023,1,0
21862,2023,2,1
21862,2023,3,1
21862,2023,4,0
21862,2024,1,1
21862,2024,2,0
21862,2024,3,1
21862,2024,4,0
21862,2025,1,0
21862,2025,2,0
21862,2025,3,1
21862,2025,4,0
21862,2026,1,0
21863,2022,3,11
21863,2022,4,14
21863,2023,1,12
21863,2023,2,12
21863,2023,3,11
21863,2023,4,11
21863,2024,1,22
21863,2024,2,17
21863,2024,3,8
21863,2024,4,9
21863,2025,1,16
21863,2025,2,11
21863,2025,3,11
21863,2025,4,25
21863,2026,1,12
21864,2022,3,3
21864,2022,4,2
21864,2023,1,3
21864,2023,2,1
21864,2023,3,1
21864,2023,4,0
21864,2024,1,0
21864,2024,2,0
21864,2024,3,0
21864,2024,4,1
21864,2025,1,2
21864,2025,2,4
21864,2025,3,2
21864,2025,4,0
21864,2026,1,1
21865,2022,3,3
21865,2022,4,2
21865,2023,1,0
21865,2023,2,4
21865,2023,3,0
21865,2023,4,1
21865,2024,1,2
21865,2024,2,2
21865,2024,3,1
21865,2024,4,0
21865,2025,1,1
21865,2025,2,0
21865,2025,3,3
21865,2025,4,1
21865,2026,1,1
21866,2022,3,0
21866,2022,4,0
21866,2023,1,0
21866,2023,2,0
21866,2023,3,1
21866,2023,4,0
21866,2024,1,0
21866,2024,2,0
21866,2024,3,0
21866,2024,4,0
21866,2025,1,0
21866,2025,2,0
21866,2025,3,1
21866,2025,4,0
21866,2026,1,0
21867,2022,3,0
21867,2022,4,0
21867,2023,1,1
21867,2023,2,0
21867,2023,3,0
21867,2023,4,0
21867,2024,1,0
21867,2024,2,0
21867,2024,3,0
21867,2024,4,0
21867,2025,1,0
21867,2025,2,0
21867,2025,3,0
21867,2025,4,0
21867,2026,1,0
21869,2022,3,1
21869,2022,4,2
21869,2023,1,4
21869,2023,2,4
21869,2023,3,2
21869,2023,4,4
21869,2024,1,1
21869,2024,2,3
21869,2024,3,7
21869,2024,4,5
21869,2025,1,3
21869,2025,2,2
21869,2025,3,3
21869,2025,4,1
21869,2026,1,2
21871,2022,3,6
21871,2022,4,5
21871,2023,1,6
21871,2023,2,9
21871,2023,3,9
21871,2023,4,5
21871,2024,1,7
21871,2024,2,12
21871,2024,3,8
21871,2024,4,8
21871,2025,1,8
21871,2025,2,6
21871,2025,3,5
21871,2025,4,8
21871,2026,1,8
21872,2022,3,1
21872,2022,4,1
21872,2023,1,3
21872,2023,2,2
21872,2023,3,4
21872,2023,4,0
21872,2024,1,1
21872,2024,2,1
21872,2024,3,1
21872,2024,4,1
21872,2025,1,1
21872,2025,2,1
21872,2025,3,3
21872,2025,4,1
21872,2026,1,2
21874,2022,3,7
21874,2022,4,8
21874,2023,1,1
21874,2023,2,5
21874,2023,3,7
21874,2023,4,5
21874,2024,1,10
21874,2024,2,7
21874,2024,3,6
21874,2024,4,4
21874,2025,1,6
21874,2025,2,5
21874,2025,3,6
21874,2025,4,6
21874,2026,1,3
21875,2022,3,26
21875,2022,4,30
21875,2023,1,40
21875,2023,2,25
21875,2023,3,41
21875,2023,4,49
21875,2024,1,42
21875,2024,2,30
21875,2024,3,55
21875,2024,4,62
21875,2025,1,53
21875,2025,2,35
21875,2025,3,36
21875,2025,4,35
21875,2026,1,36
21890,2022,3,0
21890,2022,4,0
21890,2023,1,0
21890,2023,2,0
21890,2023,3,0
21890,2023,4,0
21890,2024,1,0
21890,2024,2,0
21890,2024,3,0
21890,2024,4,0
21890,2025,1,0
21890,2025,2,0
21890,2025,3,0
21890,2025,4,0
21890,2026,1,0
21901,2022,3,51
21901,2022,4,54
21901,2023,1,56
21901,2023,2,47
21901,2023,3,49
21901,2023,4,59
21901,2024,1,66
21901,2024,2,59
21901,2024,3,63
21901,2024,4,63
21901,2025,1,96
21901,2025,2,78
21901,2025,3,73
21901,2025,4,70
21901,2026,1,60
21903,2022,3,19
21903,2022,4,22
21903,2023,1,35
21903,2023,2,9
21903,2023,3,20
21903,2023,4,19
21903,2024,1,25
21903,2024,2,18
21903,2024,3,18
21903,2024,4,19
21903,2025,1,17
21903,2025,2,16
21903,2025,3,16
21903,2025,4,25
21903,2026,1,15
21904,2022,3,22
21904,2022,4,20
21904,2023,1,17
21904,2023,2,15
21904,2023,3,19
21904,2023,4,18
21904,2024,1,19
21904,2024,2,20
21904,2024,3,17
21904,2024,4,15
21904,2025,1,17
21904,2025,2,18
21904,2025,3,29
21904,2025,4,13
21904,2026,1,22
21906,2022,3,0
21906,2022,4,0
21906,2023,1,0
21906,2023,2,0
21906,2023,3,0
21906,2023,4,0
21906,2024,1,0
21906,2024,2,0
21906,2024,3,0
21906,2024,4,0
21906,2025,1,0
21906,2025,2,0
21906,2025,3,0
21906,2025,4,0
21906,2026,1,0
21911,2022,3,28
21911,2022,4,29
21911,2023,1,29
21911,2023,2,18
21911,2023,3,27
21911,2023,4,34
21911,2024,1,27
21911,2024,2,30
21911,2024,3,27
21911,2024,4,36
21911,2025,1,38
21911,2025,2,27
21911,2025,3,35
21911,2025,4,37
21911,2026,1,25
21912,2022,3,3
21912,2022,4,2
21912,2023,1,4
21912,2023,2,4
21912,2023,3,6
21912,2023,4,1
21912,2024,1,0
21912,2024,2,0
21912,2024,3,0
21912,2024,4,0
21912,2025,1,2
21912,2025,2,3
21912,2025,3,1
21912,2025,4,3
21912,2026,1,0
21913,2022,3,7
21913,2022,4,4
21913,2023,1,5
21913,2023,2,2
21913,2023,3,1
21913,2023,4,3
21913,2024,1,1
21913,2024,2,4
21913,2024,3,3
21913,2024,4,1
21913,2025,1,9
21913,2025,2,5
21913,2025,3,6
21913,2025,4,3
21913,2026,1,5
21914,2022,3,2
21914,2022,4,4
21914,2023,1,10
21914,2023,2,6
21914,2023,3,4
21914,2023,4,3
21914,2024,1,4
21914,2024,2,2
21914,2024,3,6
21914,2024,4,3
21914,2025,1,8
21914,2025,2,6
21914,2025,3,0
21914,2025,4,1
21914,2026,1,1
21915,2022,3,5
21915,2022,4,4
21915,2023,1,4
21915,2023,2,4
21915,2023,3,5
21915,2023,4,9
21915,2024,1,7
21915,2024,2,6
21915,2024,3,15
21915,2024,4,14
21915,2025,1,10
21915,2025,2,11
21915,2025,3,9
21915,2025,4,9
21915,2026,1,3
21916,2022,3,0
21916,2022,4,0
21916,2023,1,0
21916,2023,2,0
21916,2023,3,0
21916,2023,4,0
21916,2024,1,0
21916,2024,2,0
21916,2024,3,0
21916,2024,4,0
21916,2025,1,0
21916,2025,2,0
21916,2025,3,0
21916,2025,4,0
21916,2026,1,0
21917,2022,3,6
21917,2022,4,6
21917,2023,1,4
21917,2023,2,5
21917,2023,3,3
21917,2023,4,3
21917,2024,1,4
21917,2024,2,4
21917,2024,3,9
21917,2024,4,3
21917,2025,1,10
21917,2025,2,10
21917,2025,3,11
21917,2025,4,13
21917,2026,1,9
21918,2022,3,3
